seed,geometry,parameter,shape,gradient_nuclear_rank,update_nuclear_rank,protocol_version,search_id,setting_id,setting_index,phase,multiplicity_family,planned_family_size,partition_id,head_train_per_class,tail_train_per_class,tail_eval_per_class,warmup_steps,target_head_gain_fraction_registered,fresh_protocol_id,protocol_status
0,frobenius,layer3.0.conv1.weight,256x128x3x3,22.81488371195864,22.815126520798326,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer3.0.conv2.weight,256x256x3x3,21.193049517224928,21.193056134037864,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer3.0.downsample.0.weight,256x128x1x1,9.581072622206438,9.581045354627285,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer3.1.conv1.weight,256x256x3x3,21.958691897196385,21.95896155515286,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer3.1.conv2.weight,256x256x3x3,14.651244086517012,14.651139739407375,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer4.0.conv1.weight,512x256x3x3,12.353875956949597,12.352863562588897,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer4.0.conv2.weight,512x512x3x3,11.586462326061792,11.586431288811747,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer4.0.downsample.0.weight,512x256x1x1,5.850300944931599,5.850314145317058,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer4.1.conv1.weight,512x512x3x3,7.682264971978121,7.682310230554872,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,layer4.1.conv2.weight,512x512x3x3,5.584881126815564,5.584868132553287,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,frobenius,fc.weight,10x512,4.6717428761007955,4.671742342160627,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,conv1.weight,64x3x3x3,3.9579330668986237,26.999999999868727,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer1.0.conv1.weight,64x64x3x3,12.432777648557222,63.99999999776278,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer1.0.conv2.weight,64x64x3x3,16.09003450889254,63.99999999865916,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer1.1.conv1.weight,64x64x3x3,13.31697079265941,63.99999999837325,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer1.1.conv2.weight,64x64x3x3,12.383902844820454,63.99999999827437,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer2.0.conv1.weight,128x64x3x3,16.50197211945954,127.9999999524077,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer2.0.conv2.weight,128x128x3x3,19.973304869064208,127.99999995005685,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer2.0.downsample.0.weight,128x64x1x1,9.282947896099214,63.99999999821169,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer2.1.conv1.weight,128x128x3x3,17.26572401366085,127.99999995136325,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer2.1.conv2.weight,128x128x3x3,14.93575583888109,127.99999995350223,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer3.0.conv1.weight,256x128x3x3,22.81488371195864,255.99999989098185,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer3.0.conv2.weight,256x256x3x3,21.193049517224928,255.9999998875885,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer3.0.downsample.0.weight,256x128x1x1,9.581072622206438,127.99999995281279,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer3.1.conv1.weight,256x256x3x3,21.958691897196385,255.99999989345287,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer3.1.conv2.weight,256x256x3x3,14.651244086517012,255.99999989737773,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer4.0.conv1.weight,512x256x3x3,12.353875956949597,511.9999994919936,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer4.0.conv2.weight,512x512x3x3,11.586462326061792,511.9999994719439,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer4.0.downsample.0.weight,512x256x1x1,5.850300944931599,255.99999989293656,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer4.1.conv1.weight,512x512x3x3,7.682264971978121,511.9999994932298,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,layer4.1.conv2.weight,512x512x3x3,5.584881126815564,511.99999946669357,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,fc.weight,10x512,4.6717428761007955,9.999999999987843,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,conv1.weight,64x3x3x3,3.6136527164528958,3.6136533666797517,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer1.0.conv1.weight,64x64x3x3,11.503906631410564,11.503902713111696,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer1.0.conv2.weight,64x64x3x3,14.244255083839615,14.244153918265875,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer1.1.conv1.weight,64x64x3x3,10.468465148340739,10.468464377860196,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer1.1.conv2.weight,64x64x3x3,11.745409023214078,11.745468093836928,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer2.0.conv1.weight,128x64x3x3,12.69290437530786,12.692908047010206,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer2.0.conv2.weight,128x128x3x3,17.155013125181895,17.154933523517357,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer2.0.downsample.0.weight,128x64x1x1,7.021141594271758,7.021211781611487,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer2.1.conv1.weight,128x128x3x3,16.456312917408145,16.456414885102177,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer2.1.conv2.weight,128x128x3x3,13.26586954073479,13.265984648838739,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer3.0.conv1.weight,256x128x3x3,17.233239445347944,17.233362870219878,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer3.0.conv2.weight,256x256x3x3,20.867579881466263,20.867687774202516,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer3.0.downsample.0.weight,256x128x1x1,9.276042254794323,9.275983661421286,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer3.1.conv1.weight,256x256x3x3,20.048641087576435,20.048464769081022,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer3.1.conv2.weight,256x256x3x3,13.983418166458822,13.983506744914058,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer4.0.conv1.weight,512x256x3x3,13.039254087495495,13.039092844262424,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer4.0.conv2.weight,512x512x3x3,11.89821739573934,11.898395552689157,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer4.0.downsample.0.weight,512x256x1x1,5.920539158812835,5.920540945111105,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer4.1.conv1.weight,512x512x3x3,7.869586006157617,7.869652944709021,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,layer4.1.conv2.weight,512x512x3x3,5.673922582348168,5.673906827713108,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,fc.weight,10x512,4.894938216015255,4.894936957029012,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,conv1.weight,64x3x3x3,3.6136527164528958,26.999999999859384,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer1.0.conv1.weight,64x64x3x3,11.503906631410564,63.99999999801758,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer1.0.conv2.weight,64x64x3x3,14.244255083839615,63.99999999753482,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer1.1.conv1.weight,64x64x3x3,10.468465148340739,63.99999999843951,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer1.1.conv2.weight,64x64x3x3,11.745409023214078,63.99999999805693,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer2.0.conv1.weight,128x64x3x3,12.69290437530786,127.99999994990714,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer2.0.conv2.weight,128x128x3x3,17.155013125181895,127.99999994927646,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,layer2.0.downsample.0.weight,128x64x1x1,7.021141594271758,63.99999999836364,nns_phase1_runner_v1,NNS-P1-cifar10lt-resnet18-cross-partitions,cifar10_cross_a_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar10_cross_a,300,30,40,500,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
