seed,optimizer,step,batch_loss_before,batch_loss_after,batch_loss_decrease,batch_tail_examples,update_fro_norm,update_op_norm,gradient_momentum_cosine,train_loss,train_accuracy,head_loss,head_accuracy,head_margin,tail_train_loss,tail_train_accuracy,tail_train_margin,tail_eval_loss,tail_eval_accuracy,tail_eval_margin,tail_eval_output_drift_fro,tail_eval_output_drift_rms
0,adam,39,0.6354462467610944,0.6205334836986964,0.014912763062397971,4,0.17622293063005293,0.11778699011158927,,0.4870353328617342,0.8636363636363636,0.41697673960364123,0.91,1.7160395892925686,1.1876212654426639,0.4,-0.1258286252365685,11.990990273066075,0.0,-11.139312866857177,231.46494948086317,5.175713614477645
0,adam,40,0.4404179288013246,0.41043059229496665,0.02998733650635793,6,0.17359762973986073,0.11218234451030785,,0.4653207126017889,0.8727272727272727,0.3926232252666113,0.92,1.804529907225622,1.1922955859535653,0.4,-0.1725440442303154,12.082986521971556,0.0,-11.252857943428111,233.41166599236226,5.219243519003979
0,adam,41,0.48641034571060077,0.45154396146317016,0.034866384247430604,7,0.17352928710543736,0.10621355670752337,,0.43800659781005774,0.8836363636363637,0.3663562202143636,0.926,1.8767521238810578,1.1545103737669997,0.46,-0.1263493359377547,12.169460930824991,0.0,-11.349789947409182,235.33625258437846,5.262278583487309
0,adam,42,0.34819096336084204,0.33347995704029854,0.014711006320543507,4,0.16655213373789357,0.10508306388712356,,0.41625612357948555,0.8927272727272727,0.3454108556919862,0.932,1.943639013003028,1.1247088024544787,0.5,-0.09260359586336031,12.266091638712274,0.0,-11.463292487324145,237.36103962024492,5.3075541980088845
0,adam,43,0.44709360614090665,0.4300824240060596,0.017011182134847036,4,0.16201433728148654,0.10475225816192699,,0.39802932184320083,0.8963636363636364,0.3264099361260982,0.936,2.0094319927331226,1.114223179014227,0.5,-0.0864010901271195,12.365492827841145,0.0,-11.584601933257513,239.3649911271482,5.352363915939376
0,adam,44,0.329368064501788,0.313159003734082,0.016209060767706007,4,0.15634685561785766,0.10279077619516018,,0.3806567814522,0.9036363636363637,0.3093582512878039,0.944,2.0719820257460584,1.0936420830961608,0.5,-0.05205479486116744,12.468591326551737,0.0,-11.71020171310778,241.43076047687185,5.398555922857549
0,adam,45,0.26568830448100417,0.24757507469334059,0.01811322978766358,2,0.15258959282340787,0.10108882918609345,,0.366421362676842,0.9036363636363637,0.29369605842325897,0.948,2.1509132374665176,1.0936744052126728,0.46,-0.04666155786275669,12.57586627835387,0.0,-11.84455853391213,243.5244391894087,5.445372002100317
0,adam,46,0.3663649797314622,0.3497324419314499,0.01663253780001228,5,0.15093779054970652,0.1003707023352652,,0.3563353448078276,0.9054545454545454,0.2839288080044137,0.948,2.22407329299139,1.080400712841967,0.48,-0.03248518442268634,12.693198024709075,0.0,-11.992088439533923,245.66720457348833,5.493285692686673
0,adam,47,0.3785343316118546,0.3684920228206287,0.010042308791225918,1,0.14715529239683534,0.09540944627536029,,0.34911467837854643,0.9,0.2732422221470837,0.948,2.3007019808998836,1.107839240693173,0.42,-0.08341316772658842,12.79628324507443,0.0,-12.126083445854734,247.5495694849542,5.535376651691654
0,adam,48,0.4317169099818799,0.41595451808308287,0.015762391898797024,8,0.1437742468018111,0.08712971923962541,,0.3384020763777682,0.9090909090909091,0.2654842095578094,0.948,2.3485748188098876,1.0675807445773564,0.52,-0.02459949518365157,12.882293456911974,0.0,-12.219782789879964,249.29076815722556,5.574311037626964
0,adam,49,0.3869830044314488,0.3659974863415931,0.02098551808985566,9,0.14090386938519966,0.08242124916705448,,0.32318210051837026,0.9218181818181819,0.25997742627274373,0.95,2.3919214917483043,0.955228842974635,0.64,0.1511276900037153,12.959327370986149,0.0,-12.28872071947871,250.9701996725751,5.611864267945735
0,adam,50,0.2996855209283881,0.28265980647623357,0.01702571445215456,5,0.1386631677373617,0.08079098199641821,,0.307250257669056,0.9272727272727272,0.2547625926578292,0.95,2.418984044727733,0.8321269077813247,0.7,0.36358156063238684,13.02867484554198,0.0,-12.345938689743596,252.54181697256507,5.647006699119656
0,adam,51,0.2693043767672461,0.249260449642868,0.020043927124378108,3,0.13642696521464903,0.08394377355178523,,0.2908847809777309,0.9309090909090909,0.24599961352969876,0.952,2.4503300758766944,0.7397364554580527,0.72,0.5314459085462575,13.091060674316937,0.0,-12.405313955422075,253.98653636164556,5.679311606743611
0,adam,52,0.32311934578774343,0.3044839353246959,0.018635410463047508,10,0.13555561789653212,0.08054907630156509,,0.27821715768883265,0.9363636363636364,0.24416339906613857,0.946,2.4516507250748765,0.618754743915773,0.84,0.7840962949279796,13.164959335078999,0.0,-12.479957495064113,255.4986609634661,5.713123740744819
0,adam,53,0.2676319930681325,0.2590949670926828,0.008537025975449697,3,0.1299165106968794,0.07892598104642291,,0.26942519741563076,0.9363636363636364,0.2415932833793121,0.944,2.465841770414766,0.5477443377788174,0.86,0.9451578705681808,13.232381209360485,0.0,-12.56007526158608,256.8068926066126,5.74237668958874
0,adam,54,0.2680870608927654,0.2625996970152403,0.005487363877525131,5,0.12481314128018865,0.07177886253413021,,0.26155236377452307,0.9363636363636364,0.23770266822996353,0.942,2.4960262193399205,0.5000493192201189,0.88,1.066303275286253,13.295303177793327,0.0,-12.636842851804218,258.01509764015606,5.7693929754463475
0,adam,55,0.3267974116855534,0.30994016609945374,0.016857245586099634,10,0.12698129369885497,0.06830142979298978,,0.2551979174600417,0.94,0.23663885228009535,0.944,2.532890020248022,0.4407885692595049,0.9,1.2325236926648886,13.3533981647088,0.0,-12.710036128138116,259.04133451000166,5.792340329466262
0,adam,56,0.24534758129967926,0.2304790292950059,0.014868552004673352,4,0.12525220942074652,0.07198611767076918,,0.2471819476500586,0.94,0.23053144966530853,0.944,2.5786390893686892,0.4136869274975594,0.9,1.3202595818982872,13.391687334881004,0.0,-12.757365217931202,259.88259680243345,5.811151526194108
0,adam,57,0.25029695960448567,0.23625457667975883,0.014042382924726843,7,0.1250837684033271,0.07740231458090566,,0.2401562225455373,0.9472727272727273,0.22510606648319068,0.952,2.621956770300735,0.39065778316900274,0.9,1.3992776644377312,13.427382071425315,0.0,-12.79968065865988,260.70356676826594,5.8295089727049785
0,adam,58,0.29615380279378173,0.2816134619980567,0.014540340795725026,6,0.126025675753412,0.08084560367500117,,0.2347651112266779,0.9436363636363636,0.22039631072868085,0.948,2.685883346824846,0.37845311620664873,0.9,1.4505290501060262,13.450735137272154,0.0,-12.825977122355546,261.3276543611397,5.843463995520779
0,adam,59,0.23391054474480513,0.2253308012389953,0.00857974350580984,8,0.1254865696218622,0.08129528717822412,,0.2316189398493674,0.9454545454545454,0.21792114220966685,0.948,2.7439632395911593,0.368596916246373,0.92,1.5006598233581685,13.480034316956376,0.0,-12.859317986145113,262.07932726684805,5.860271912660862
0,adam,60,0.20919030130124672,0.2040517892287579,0.0051385120724888045,9,0.1190692585680551,0.07433397412684783,,0.22714056958264645,0.9436363636363636,0.2149638509670237,0.944,2.7980757022933793,0.3489077557388737,0.94,1.584910518134261,13.51776425824018,0.0,-12.900272889179705,262.91862136746823,5.879039099281877
0,adam,61,0.1649546146470663,0.15732751817107354,0.007627096475992745,5,0.1154022392624946,0.07043312367045335,,0.21892683481687691,0.9436363636363636,0.2066035507194587,0.944,2.869594614282296,0.34215967579105855,0.94,1.6208793834643422,13.550489879553187,0.0,-12.933005257399236,263.7539003066754,5.897716504164291
0,adam,62,0.16880885024227715,0.15718541655062068,0.01162343369165647,2,0.11411577345641842,0.06848491538485242,,0.20913742253628978,0.9472727272727273,0.19521446757324498,0.948,2.970332951554947,0.3483669721667383,0.94,1.6091718689929122,13.57656639277046,0.0,-12.957128077963748,264.44839326810705,5.913245838880852
0,adam,63,0.23063080760595941,0.20957560614673995,0.021055201459219464,5,0.12076613914388803,0.07249452645788576,,0.19565515708264303,0.9563636363636364,0.17772975236193397,0.958,3.092600892789188,0.3749092042897334,0.94,1.5122817500222174,13.601911150936512,0.0,-12.980426447351682,265.11859689365895,5.928232047535859
0,adam,64,0.18661169931055221,0.17789355021496284,0.008718149095589378,6,0.12250280497461223,0.0778915472269715,,0.1851531409309093,0.9618181818181818,0.16360086757078163,0.966,3.2013142350130153,0.4006758745321862,0.92,1.4182725284466533,13.641794161564906,0.0,-13.018953168444627,265.9372617496086,5.946537950222798
0,adam,65,0.18843143538227386,0.17548819474030813,0.012943240641965725,7,0.12264853489889661,0.07806430653960844,,0.17641087568629743,0.96,0.15163790292593085,0.968,3.2922986919370905,0.4241406032899632,0.88,1.3280264243069926,13.692962852441868,0.0,-13.07923350554271,266.83463186940554,5.966603756111224
0,adam,66,0.1345686257309677,0.1277593200757223,0.006809305655245401,4,0.119850603073944,0.07507006852989129,,0.17120958935679065,0.9581818181818181,0.14276523691387555,0.968,3.3762656613337265,0.4556531137859416,0.86,1.2134593106770708,13.749336270794068,0.0,-13.150017949693824,267.7475708420454,5.987017692132544
0,adam,67,0.2643489527656238,0.2537621139845598,0.010586838781064034,7,0.12496537058806641,0.0834565259879163,,0.16940275125891222,0.96,0.13851808400021662,0.97,3.452151955679593,0.4782494238458685,0.86,1.1298702518617938,13.813252376709286,0.0,-13.233825376079967,268.62731032887046,6.006689265082855
0,adam,68,0.15486568057414263,0.14994915136951753,0.0049165292046250975,4,0.12248177114020323,0.08465023368465972,,0.16857019658627823,0.9618181818181818,0.13543290376147277,0.972,3.50681009304776,0.49994312483433284,0.86,1.0582964141458464,13.875826464020982,0.0,-13.323885821386463,269.4483280199983,6.025047778763773
0,adam,69,0.12032710855258041,0.11583925026545677,0.004487858287123642,3,0.11073446231076821,0.0701700310541245,,0.16625924159009534,0.9618181818181818,0.13107168189270496,0.972,3.5572126153261396,0.518134838563999,0.86,1.0098274573111092,13.921213166496656,0.0,-13.392088700357816,270.07875277388047,6.039144504807568
0,adam,70,0.10630775206740006,0.1004463109478084,0.005861441119591665,5,0.10739018296843572,0.06413636610179635,,0.16185249236731314,0.9636363636363636,0.1258650998918546,0.974,3.5948408576185367,0.5217264171218984,0.86,1.0097267902032352,13.951633235252617,0.0,-13.433203090671807,270.55777354773335,6.049855734937259
0,adam,71,0.10557991310039913,0.09670029864633056,0.008879614454068568,3,0.1051494313867392,0.06228919017250344,,0.15567061753128614,0.9672727272727273,0.1196367279658909,0.978,3.6215069398046253,0.5160095131852388,0.86,1.0433653242151109,13.964526630283379,0.0,-13.446413966560742,270.86776177060625,6.056787282322946
0,adam,72,0.1407047313438633,0.1346670157734556,0.006037715570407692,5,0.10129753661142696,0.0603826976366394,,0.1493403926064025,0.9672727272727273,0.11503771722504945,0.978,3.6390124992912796,0.49236714641993307,0.86,1.1324572627472893,13.969878393987374,0.0,-13.445933610936395,271.0903046082463,6.061763491451634
0,adam,73,0.09178766071601234,0.08623696732601767,0.005550693389994671,4,0.09898129976494993,0.05996877092037807,,0.14418525180380357,0.9709090909090909,0.11175702303946904,0.982,3.6487532013405364,0.46846753944714903,0.86,1.2242878169116163,13.978720958061405,0.0,-13.450241201989543,271.3787140525759,6.068212522680371
0,adam,74,0.14078567563083766,0.13137414733644756,0.009411528294390098,7,0.10115436277453543,0.05939041776468173,,0.13805722170827875,0.9709090909090909,0.11045828218145114,0.98,3.6443986556149004,0.414046616976555,0.88,1.4153389956563744,13.981595288852581,0.0,-13.441823663671286,271.67379532611074,6.074810740545481
0,adam,75,0.09717686341760438,0.08856396961090061,0.00861289380670377,6,0.09947709864570184,0.060615168146777275,,0.13269010961833047,0.9690909090909091,0.11016041540382691,0.978,3.6387002471375554,0.3579870517633661,0.88,1.6365418736697581,13.97631777855675,0.0,-13.421772546589818,271.8591932834244,6.078956364899911
0,adam,76,0.12469731319397258,0.12377205064066359,0.000925262553308992,2,0.09408101577146537,0.05801058344819808,,0.12927648167488093,0.9709090909090909,0.10980472287368095,0.978,3.648231104240919,0.3239940696868805,0.9,1.788434651414904,13.991001168405974,0.0,-13.43410599427293,272.1961491349754,6.086490926794756
0,adam,77,0.09445799570062635,0.09142331033456144,0.00303468536606491,5,0.09016638758775522,0.05553207858780994,,0.1259102279728291,0.9727272727272728,0.10957645825138232,0.98,3.6535320603512256,0.28924792518729675,0.9,1.9589899762173821,14.013239521228998,0.0,-13.459987134770335,272.65909256695295,6.0968426566311456
0,adam,78,0.14454782862314633,0.1396847632966406,0.004863065326505739,5,0.0929612190802767,0.05334981878750354,,0.12301472226331779,0.9727272727272728,0.10906762137004232,0.98,3.651457522543291,0.2624857311960725,0.9,2.1088264118312448,14.043794289014205,0.0,-13.49633813405172,273.2816313871335,6.1107630478367065
0,adam,79,0.1970898327495107,0.19352329767407797,0.003566535075432725,6,0.08830431261445014,0.049898337627925296,,0.11990874923893678,0.9763636363636363,0.10822153058908633,0.98,3.6677980686848075,0.23678093573744122,0.94,2.259501644318126,14.071054995948094,0.0,-13.529458042593772,273.78728026076647,6.122069700378604
0,adam,80,0.13709605553655582,0.1246440390590476,0.012452016477508224,7,0.09797351392131791,0.055948603847439,,0.11680126681066148,0.9763636363636363,0.10847094566962219,0.98,3.6702601747324675,0.20010447822105437,0.94,2.475073618440914,14.107919963789211,0.0,-13.570334005821515,274.449249815862,6.136871789620889
0,ns_muon,0,,,,0,0.0,0.0,,2.3020719406521777,0.16727272727272727,2.3021754918937907,0.15,-0.0016262835433703477,2.301036428236045,0.34,-0.0006946720285238156,2.30307116087168,0.175,-0.002717379722283384,0.0,0.0
0,ns_muon,1,2.3020579922641313,2.296818772222775,0.005239220041356241,2,0.09232353110122436,0.03000000000000001,0.9999999999999998,2.297553130645725,0.4309090909090909,2.2972307041043405,0.474,0.000903337558543692,2.300777396059574,0.0,-0.004742942151235735,2.3055894769071617,0.0,-0.009532913364957925,0.12426539254275575,0.002778658649762973
0,ns_muon,2,2.297689574825647,2.2905628161603793,0.007126758665267907,4,0.093697388995338,0.030000000000000006,0.9410601403778428,2.290720135552364,0.6,2.2897814010567594,0.66,0.003751539533822863,2.3001074805084127,0.0,-0.009880483089253106,2.309983863923811,0.0,-0.019848956777749685,0.3071675722813751,0.006868475721047346
0,ns_muon,3,2.2896261461817597,2.27868989649433,0.0109362496874299,5,0.08992074309319588,0.029999999999999992,0.9641612115870984,2.280677473656648,0.6872727272727273,2.27880842398223,0.756,0.007332646787697047,2.2993679704008194,0.0,-0.017873324115996406,2.3165092729252956,0.0,-0.03598034160529764,0.5787193513327014,0.012940558094745038
0,ns_muon,4,2.2808166392095544,2.2672031198318883,0.013613519377666083,9,0.0906093702939199,0.03,0.9687946084391577,2.2673157728211337,0.7218181818181818,2.264445911857932,0.794,0.012145425808231783,2.296014382453149,0.0,-0.025546885391077537,2.32542777842958,0.0,-0.057209706915778404,0.9361758063618149,0.020933527419156977
0,ns_muon,5,2.269106426916378,2.2524949499529687,0.016611476963409366,9,0.0910002911422262,0.030000000000000002,0.9585694540492267,2.250812776228727,0.7418181818181818,2.246887415984753,0.816,0.018434959309539003,2.2900663786684627,0.0,-0.03200438086149984,2.3366444514137523,0.0,-0.08256390893488216,1.3739469358469443,0.03072238746031309
0,ns_muon,6,2.2480290566125842,2.2264512328358417,0.021577823776742555,9,0.09087292892807404,0.029999999999999992,0.9692184290419128,2.2314009224967353,0.7272727272727273,2.2263323494323877,0.8,0.025686913541620292,2.2820866531402073,0.0,-0.0394483170690152,2.350009804079553,0.0,-0.11342165251342315,1.8929432819367573,0.04232749855962139
