problem_family,setting,kappa,seed,checkpoint_source,checkpoint_step,target_relative_update_norm,candidate,old_loss,recovery_error,elapsed_s,delta_loss,new_loss,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,3,0.003,FreshAdamSign,0.00015852310925605132,0.9938949626959984,0.12234462518244982,5.275537818013709e-07,0.00015799555547424995,4.931627129860545e-07,0.6035194571420052,2.5863454105470298e-05,0.01906793698068918,0.010128903351183417,"[[0.009439864503218993,0.005919620290414951,0.0027461233344192168,0.001892298746255691,0.0008760514659089539],[0.0028864330710422492,0.0013836060499581367,0.0003153856780066182,3.95539270492188e-05,1.2084601319482964e-05],[0.002917963952222397,0.0013607701958006726,0.00022577034769592048,3.693092870113179e-05,1.221189181352667e-05],[0.0029413231237821785,0.0013381100238499454,0.00017168164456357333,3.4675289438616814e-05,1.2292633453164121e-05],[0.0029606966362721423,0.0013112542729664571,0.00013598293033188663,3.272881804504596e-05,1.2303452935561814e-05],[0.002978877342043256,0.0012762483924548208,0.00011105181166908235,3.1054884069929376e-05,1.2188646246552122e-05],[0.002999219079441358,0.0012278028435493955,9.31726997865321e-05,2.9654786741971982e-05,1.1790252611050625e-05],[0.0030284419225940994,0.001164671599577965,8.085488372373045e-05,2.861916455763281e-05,1.0635764039394193e-05],[0.0030541579114527822,0.0011350026215532871,7.174393017710694e-05,2.7704381437302504e-05,9.547619417646598e-06],[0.010128903351183417,0.005131464277990384,0.002821359024341905,0.0023816253736257246,0.00102747687662109]]",2.1470288741256067,1.2442169873427584,0.42940577482512127,0.24884339746855172,0.5977862057124301
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,3,0.003,PolarMuon,0.00015852310925605132,0.9938949626959984,0.12293166597373784,2.5044474143444124e-07,0.00015827266451461688,2.424973304568918e-07,0.29676180575287586,1.2717544152913764e-05,0.01906793698068918,0.002696613508456614,"[[0.002696613508456613,0.002696613508456613,0.0026966135084566124,0.0026966135084566124,0.0026966135084566106],[0.002696613508456613,0.002696613508456613,0.002696613508456613,0.0026966135084566124,0.002696613508456611],[0.002696613508456612,0.002696613508456612,0.002696613508456612,0.002696613508456612,0.0026966135084566115],[0.002696613508456613,0.0026966135084566124,0.0026966135084566115,0.0026966135084566115,0.0026966135084566115],[0.0026966135084566124,0.0026966135084566115,0.0026966135084566115,0.0026966135084566115,0.0026966135084566115],[0.0026966135084566132,0.0026966135084566124,0.0026966135084566124,0.0026966135084566124,0.002696613508456611],[0.0026966135084566137,0.002696613508456613,0.002696613508456613,0.0026966135084566124,0.002696613508456612],[0.002696613508456613,0.002696613508456612,0.002696613508456612,0.0026966135084566115,0.0026966135084566106],[0.002696613508456614,0.002696613508456613,0.0026966135084566124,0.002696613508456612,0.002696613508456611],[0.0026966135084566137,0.0026966135084566137,0.0026966135084566132,0.0026966135084566124,0.002696613508456612]]",5.0,4.999999999999997,1.0,0.9999999999999994,0.9999999999999994
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.0003,GD,0.00014488404970030894,0.9532243122361299,0.12848970806226134,2.598205967125819e-07,0.00014462422910359635,2.5875301743514967e-07,0.9999999999999998,0.0001277085224460383,0.002026121769159788,0.001611471854301721,"[[0.0009729097770467081,0.00029402817006889326,4.961312010817437e-05,3.2555137732687118e-06,8.925580137746239e-07],[0.0001583897933109351,4.878621439019072e-05,6.801221189564993e-06,3.7484520178089816e-07,7.42735780192023e-08],[0.00015830587753389795,4.87723361856503e-05,6.79097326964462e-06,3.75630431672064e-07,7.425767746240126e-08],[0.0001582365609475736,4.876097202521621e-05,6.782890041356196e-06,3.7643915292514976e-07,7.420761673448807e-08],[0.00015818043635512673,4.875171376150266e-05,6.776720694063118e-06,3.7728396954672154e-07,7.412475169927874e-08],[0.00015813623632013888,4.8744228650021266e-05,6.7722645172113935e-06,3.7817608314828846e-07,7.401010024091597e-08],[0.0001581028233198136,4.87382491649878e-05,6.769366540732562e-06,3.7912546314506047e-07,7.386436392477269e-08],[0.00015807918114630598,4.87335645889886e-05,6.767913775907331e-06,3.8014097671371315e-07,7.368795305984418e-08],[0.0001580644075464372,4.8730014179996935e-05,6.7678321042144546e-06,3.812304756916845e-07,7.348101426287523e-08],[0.001611471854301721,0.0004955903300373387,8.645471880644088e-05,1.3939843441471874e-05,1.6271379766855088e-06]]",1.6766569737278096,1.096608441788781,0.33533139474556195,0.21932168835775617,0.6540802620128229
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.0003,FreshAdamSign,0.00014488404970030894,0.9532243122361299,0.1290853749960661,1.7014769447824991e-07,0.00014471390200583069,1.694554730277523e-07,0.6548927417637641,8.363538441128527e-05,0.0020261217691597885,0.0010799414372713754,"[[0.0010164236255335037,0.0005820073100396625,0.00031287550692847484,0.00021127927094831422,8.37182386655279e-05],[0.0003342136775855014,0.00011771347919663569,6.550495400964988e-06,4.6187990726970676e-07,4.9689346557320574e-08],[0.000336710066602291,0.00011508174527021326,4.05374069451821e-06,4.229381529118014e-07,3.6189144109744196e-08],[0.00033982139658488665,9.978487466825568e-05,2.849505361441183e-06,3.9262731821884213e-07,3.510008982597748e-08],[0.0003563055958114972,1.1957348063583254e-05,2.002533570299023e-06,3.648039483117939e-07,1.0478128877138698e-07],[0.0003583007193824325,5.912275685338278e-06,1.4526011440425926e-06,3.415052820241563e-07,1.541714237014796e-07],[0.0003591116926400357,4.1073252776875914e-06,1.1180611881122524e-06,3.22183347072442e-07,1.7415451833503947e-07],[0.00035960109146217987,3.1960007679036854e-06,9.012093960969625e-07,3.0554645856249e-07,1.7926897869371402e-07],[0.00035994324659205677,2.627135537217183e-06,7.526382131047124e-07,2.906003874202404e-07,1.7669189852395593e-07],[0.0010799414372713754,0.0005038042448639147,0.0002621626174183959,0.00023324691995834385,0.0001396121039868832]]",1.6439369149976595,1.1141973827057305,0.3287873829995319,0.22283947654114616,0.7737317898456206
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.0003,PolarMuon,0.00014488404970030894,0.9532243122361299,0.1296610829886049,9.48890843568799e-08,0.00014478916061595206,9.469483652770351e-08,0.36596611497076165,4.673699180823296e-05,0.0020261217691597885,0.0002865368884965144,"[[0.0002865368884965144,0.00028653688849651437,0.00028653688849651426,0.0002865368884965142,0.00028653688849651415],[0.0002865368884965143,0.00028653688849651426,0.00028653688849651415,0.0002865368884965141,0.000286536888496514],[0.0002865368884965143,0.00028653688849651426,0.00028653688849651426,0.00028653688849651415,0.0002865368884965141],[0.00028653688849651426,0.00028653688849651426,0.0002865368884965142,0.00028653688849651415,0.0002865368884965141],[0.0002865368884965142,0.00028653688849651415,0.00028653688849651415,0.00028653688849651415,0.0002865368884965141],[0.0002865368884965143,0.00028653688849651426,0.00028653688849651415,0.00028653688849651415,0.0002865368884965141],[0.0002865368884965143,0.0002865368884965143,0.00028653688849651426,0.00028653688849651426,0.00028653688849651415],[0.00028653688849651426,0.0002865368884965142,0.0002865368884965142,0.00028653688849651415,0.0002865368884965141],[0.0002865368884965144,0.00028653688849651437,0.00028653688849651426,0.0002865368884965142,0.00028653688849651415],[0.00028653688849651426,0.0002865368884965142,0.0002865368884965142,0.0002865368884965141,0.0002865368884965141]]",5.0,4.999999999999997,1.0,0.9999999999999994,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.001,GD,0.00014488404970030894,0.9532243122361299,0.13029087497852743,8.743729134266928e-07,0.00014400967678688224,8.625100581171655e-07,0.9999999999999997,0.00012770852244603829,0.006753739230532628,0.005371572847672403,"[[0.0032430325901556937,0.0009800939002296445,0.0001653770670272479,1.0851712577562379e-05,2.9751933792487347e-06],[0.0005279659777031171,0.00016262071463396915,2.267073729854997e-05,1.2494840059363263e-06,2.4757859339732635e-07],[0.0005276862584463267,0.00016257445395216762,2.263657756548206e-05,1.2521014389068817e-06,2.4752559154135e-07],[0.0005274552031585786,0.0001625365734173874,2.2609633471187323e-05,1.2547971764171575e-06,2.473587224482878e-07],[0.0005272681211837556,0.00016250571253834228,2.2589068980210402e-05,1.257613231822407e-06,2.470825056642657e-07],[0.0005271207877337962,0.00016248076216673752,2.2574215057371326e-05,1.2605869438276285e-06,2.467003341363768e-07],[0.0005270094110660455,0.00016246083054995933,2.2564555135775205e-05,1.2637515438168571e-06,2.462145464159123e-07],[0.0005269306038210198,0.00016244521529662866,2.255971258635777e-05,1.2671365890457065e-06,2.4562651019946276e-07],[0.000526881358488124,0.0001624333805999898,2.2559440347381526e-05,1.270768252305589e-06,2.449367142095873e-07],[0.005371572847672403,0.0016519677667911302,0.0002881823960214698,4.646614480490626e-05,5.423793255618352e-06]]",1.67665697372781,1.096608441788781,0.33533139474556195,0.21932168835775617,0.6540802620128229
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.001,FreshAdamSign,0.00014488404970030894,0.9532243122361299,0.13090733299031854,5.72561660466841e-07,0.0001443114880398421,5.648515767591744e-07,0.6548927417637642,8.363538441128528e-05,0.0067537392305326285,0.0035998047909045856,"[[0.0033880787517783454,0.0019400243667988765,0.0010429183564282496,0.0007042642364943807,0.0002790607955517594],[0.0011140455919516716,0.0003923782639887856,2.1834984669883294e-05,1.5395996908990357e-06,1.6563115519100984e-07],[0.0011223668886743035,0.0003836058175673776,1.351246898172735e-05,1.409793843039284e-06,1.206304803657944e-07],[0.0011327379886162895,0.00033261624889418574,9.498351204803938e-06,1.3087577273961085e-06,1.1700029941995855e-07],[0.0011876853193716575,3.985782687861087e-05,6.675111900996733e-06,1.2160131610393033e-06,3.492709625712921e-07],[0.001194335731274775,1.9707585617794268e-05,4.8420038134753165e-06,1.1383509400805572e-06,5.139047456716565e-07],[0.001197038975466786,1.369108425895869e-05,3.726870627040862e-06,1.0739444902414942e-06,5.805150611167692e-07],[0.0011986703048739332,1.06533358930123e-05,3.0040313203232346e-06,1.0184881952082843e-06,5.975632623124214e-07],[0.0011998108219735226,8.757118457390618e-06,2.508794043682404e-06,9.686679580674674e-07,5.889729950798119e-07],[0.0035998047909045856,0.0016793474828797161,0.0008738753913946534,0.0007774897331944798,0.0004653736799562776]]",1.6439369149976593,1.1141973827057305,0.3287873829995318,0.2228394765411461,0.7737317898456206
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.001,PolarMuon,0.00014488404970030894,0.9532243122361299,0.13147645816206932,3.178109517526398e-07,0.0001445662387485563,3.1564945509234515e-07,0.3659661149707617,4.673699180823297e-05,0.00675373923053263,0.0009551229616550484,"[[0.0009551229616550478,0.0009551229616550478,0.0009551229616550476,0.0009551229616550472,0.000955122961655047],[0.0009551229616550478,0.0009551229616550475,0.0009551229616550473,0.0009551229616550472,0.0009551229616550469],[0.000955122961655048,0.0009551229616550477,0.0009551229616550477,0.0009551229616550473,0.0009551229616550471],[0.0009551229616550476,0.0009551229616550475,0.0009551229616550475,0.0009551229616550473,0.0009551229616550471],[0.0009551229616550478,0.0009551229616550477,0.0009551229616550475,0.0009551229616550475,0.0009551229616550473],[0.0009551229616550478,0.0009551229616550476,0.0009551229616550472,0.0009551229616550472,0.0009551229616550472],[0.000955122961655048,0.0009551229616550478,0.0009551229616550478,0.0009551229616550477,0.0009551229616550473],[0.0009551229616550478,0.0009551229616550476,0.0009551229616550476,0.0009551229616550475,0.0009551229616550475],[0.0009551229616550484,0.0009551229616550479,0.0009551229616550477,0.0009551229616550475,0.0009551229616550475],[0.0009551229616550476,0.0009551229616550473,0.0009551229616550472,0.0009551229616550469,0.0009551229616550469]]",5.0,4.999999999999996,1.0,0.9999999999999993,0.9999999999999993
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.003,GD,0.00014488404970030894,0.9532243122361299,0.1320858751423657,2.6942979946637197e-06,0.00014218975170564522,2.5875301743514964e-06,0.9999999999999996,0.00012770852244603829,0.020261217691597885,0.01611471854301721,"[[0.009729097770467083,0.0029402817006889356,0.0004961312010817436,3.255513773268718e-05,8.925580137746267e-06],[0.001583897933109351,0.0004878621439019074,6.801221189564994e-05,3.7484520178089847e-06,7.427357801920086e-07],[0.0015830587753389797,0.00048772336185650306,6.790973269644624e-05,3.756304316720616e-06,7.425767746240212e-07],[0.0015823656094757358,0.00048760972025216207,6.782890041356195e-05,3.7643915292514536e-06,7.420761673448726e-07],[0.0015818043635512675,0.0004875171376150267,6.776720694063117e-05,3.772839695467247e-06,7.412475169928104e-07],[0.0015813623632013889,0.00048744228650021265,6.772264517211395e-05,3.781760831482857e-06,7.401010024091371e-07],[0.0015810282331981365,0.0004873824916498783,6.769366540732561e-05,3.7912546314506134e-06,7.386436392477296e-07],[0.0015807918114630597,0.000487335645889886,6.767913775907334e-05,3.8014097671371394e-06,7.368795305983857e-07],[0.0015806440754643724,0.00048730014179996947,6.767832104214457e-05,3.8123047569168194e-06,7.348101426287892e-07],[0.01611471854301721,0.00495590330037339,0.0008645471880644092,0.00013939843441471866,1.6271379766855096e-05]]",1.67665697372781,1.096608441788781,0.33533139474556195,0.21932168835775617,0.6540802620128228
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.003,FreshAdamSign,0.00014488404970030894,0.9532243122361299,0.13267637509852648,1.764417256988664e-06,0.00014311963244332027,1.6945547302775235e-06,0.6548927417637643,8.36353844112853e-05,0.020261217691597885,0.010799414372713754,"[[0.010164236255335038,0.005820073100396625,0.003128755069284748,0.002112792709483142,0.000837182386655279],[0.0033421367758550147,0.0011771347919663575,6.550495400964993e-05,4.618799072697157e-06,4.968934655730252e-07],[0.0033671006660229096,0.0011508174527021325,4.053740694518213e-05,4.2293815291178705e-06,3.618914410973722e-07],[0.0033982139658488677,0.0009978487466825567,2.849505361441182e-05,3.92627318218827e-06,3.5100089825977546e-07],[0.003563055958114973,0.00011957348063583258,2.002533570299027e-05,3.6480394831179136e-06,1.0478128877140922e-06],[0.0035830071938243242,5.9122756853382905e-05,1.4526011440425965e-05,3.41505282024165e-06,1.5417142370148124e-06],[0.003591116926400358,4.107325277687594e-05,1.1180611881122516e-05,3.2218334707245654e-06,1.7415451833505527e-06],[0.0035960109146217995,3.196000767903692e-05,9.012093960969733e-06,3.0554645856250044e-06,1.792689786937223e-06],[0.0035994324659205674,2.6271355372171895e-05,7.526382131047175e-06,2.906003874202419e-06,1.7669189852393329e-06],[0.010799414372713754,0.005038042448639148,0.002621626174183959,0.0023324691995834385,0.001396121039868832]]",1.6439369149976593,1.1141973827057305,0.32878738299953186,0.2228394765411461,0.7737317898456205
MatrixFactorizationInput,MF input kappa=1e+02,100.0,1,Muon,10,0.003,PolarMuon,0.00014488404970030894,0.9532243122361299,0.13325429102405906,9.664827987560562e-07,0.00014391756690155288,9.469483652770352e-07,0.3659661149707617,4.673699180823297e-05,0.020261217691597885,0.002865368884965144,"[[0.002865368884965144,0.0028653688849651438,0.002865368884965143,0.0028653688849651425,0.002865368884965141],[0.0028653688849651433,0.002865368884965143,0.002865368884965143,0.0028653688849651416,0.0028653688849651403],[0.0028653688849651433,0.0028653688849651433,0.002865368884965143,0.002865368884965143,0.0028653688849651407],[0.002865368884965143,0.002865368884965143,0.0028653688849651425,0.0028653688849651425,0.002865368884965142],[0.0028653688849651433,0.002865368884965143,0.002865368884965143,0.0028653688849651425,0.0028653688849651425],[0.002865368884965142,0.002865368884965142,0.002865368884965142,0.0028653688849651416,0.0028653688849651416],[0.0028653688849651438,0.0028653688849651433,0.0028653688849651433,0.0028653688849651425,0.002865368884965141],[0.002865368884965143,0.002865368884965143,0.002865368884965143,0.0028653688849651425,0.0028653688849651425],[0.002865368884965144,0.002865368884965143,0.0028653688849651425,0.0028653688849651425,0.0028653688849651425],[0.002865368884965142,0.0028653688849651416,0.0028653688849651416,0.0028653688849651407,0.0028653688849651407]]",5.0,4.999999999999998,1.0,0.9999999999999997,0.9999999999999997
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.0003,GD,0.0001493490238905777,0.9992393357981618,0.1347442080732435,4.3259867453808356e-08,0.0001493057640231239,4.3227044795696e-08,1.0000000000000002,2.2767156721521703e-05,0.0018986580241191755,0.0017788578840859832,"[[0.0004111144030867591,5.873723784867832e-05,1.9433061104537325e-05,4.801804229529636e-06,4.100770345140868e-06],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[3.170944887483785e-05,4.123242881775155e-06,1.5170032123988158e-06,3.451390348583916e-07,2.2103383060347925e-07],[0.0017788578840859832,0.00047114842607436677,0.00018675870264655455,4.9518911331386924e-05,1.3146722287393882e-05]]",1.4481053709586766,1.025979885366778,0.2896210741917353,0.20519597707335566,0.7119636065910949
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.0003,FreshAdamSign,0.0001493490238905777,0.9992393357981618,0.13533858302980661,2.187367074789467e-08,0.0001493271502198298,2.1862122203866623e-08,0.5057510247853764,1.1514512843358868e-05,0.001898658024119176,0.0011452696200204963,"[[0.0011452696200204963,0.0003326864293665236,0.00012988762969830478,0.00010725797646263265,6.29245535644013e-05],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.00026764152557288463,5.5881412091838513e-05,1.2512049124418407e-05,2.256389352119399e-06,1.1613943805268724e-06],[0.0009796543787108304,0.0005342639104432696,0.00047257964937908397,0.0002564490426251005,0.00012901556793293477]]",1.8105482867456417,1.1091981986207362,0.36210965734912826,0.2218396397241472,0.639569343919225
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.0003,PolarMuon,0.0001493490238905777,0.9992393357981618,0.1359106251038611,1.063169526610455e-08,0.0001493383921953116,1.0628257440941516e-08,0.24587055375110312,5.597773430458689e-06,0.001898658024119176,0.00026851079280178425,"[[0.00026851079280178425,0.0002685107928017842,0.0002685107928017842,0.0002685107928017841,0.00026851079280178404],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.0002685107928017842,0.0002685107928017842,0.00026851079280178414,0.0002685107928017841,0.0002685107928017841],[0.00026851079280178425,0.0002685107928017842,0.00026851079280178414,0.00026851079280178414,0.0002685107928017841]]",5.0,4.999999999999997,1.0,0.9999999999999994,0.9999999999999994
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.001,GD,0.0001493490238905777,0.9992393357981618,0.13649683305993676,1.4445477361667747e-07,0.00014920456911696103,1.4409014931898668e-07,1.0000000000000004,2.2767156721521703e-05,0.006328860080397252,0.005929526280286614,"[[0.0013703813436225308,0.0001957907928289278,6.477687034845774e-05,1.6006014098432148e-05,1.3669234483802877e-05],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.0001056981629161262,1.3744142939250528e-05,5.056677374662721e-06,1.1504634495279716e-06,7.367794353449308e-07],[0.005929526280286614,0.0015704947535812226,0.000622529008821849,0.00016506303777128983,4.3822407624646265e-05]]",1.4481053709586762,1.025979885366778,0.2896210741917352,0.20519597707335566,0.7119636065910953
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.001,FreshAdamSign,0.0001493490238905777,0.9992393357981618,0.13708595815114677,7.300229828337366e-08,0.00014927602159229433,7.287374067955541e-08,0.5057510247853763,1.1514512843358866e-05,0.006328860080397254,0.0038175654000683207,"[[0.0038175654000683207,0.0011089547645550789,0.0004329587656610158,0.0003575265882087757,0.0002097485118813375],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.0008921384185762821,0.00018627137363946182,4.170683041472807e-05,7.5212978403979734e-06,3.871314601756236e-06],[0.003265514595702769,0.0017808797014775659,0.00157526549793028,0.0008548301420836685,0.00043005189310978234]]",1.810548286745642,1.109198198620736,0.36210965734912837,0.2218396397241472,0.6395693439192248
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.001,PolarMuon,0.0001493490238905777,0.9992393357981618,0.13766104099340737,3.546615505830219e-08,0.0001493135577355194,3.54275248031384e-08,0.24587055375110317,5.597773430458691e-06,0.006328860080397254,0.0008950359760059477,"[[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059471,0.0008950359760059471],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059477,0.0008950359760059473],[0.0008950359760059477,0.0008950359760059477,0.0008950359760059475,0.0008950359760059473,0.0008950359760059473]]",5.0,4.999999999999998,0.9999999999999998,0.9999999999999998,1.0
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.003,GD,0.0001493490238905777,0.9992393357981618,0.13825816614553332,4.355501815319978e-07,0.0001489134737090457,4.3227044795696006e-07,0.9999999999999998,2.276715672152169e-05,0.018986580241191767,0.01778857884085984,"[[0.004111144030867591,0.0005873723784867835,0.00019433061104537298,4.801804229529644e-05,4.100770345140864e-05],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.0003170944887483786,4.123242881775158e-05,1.517003212398816e-05,3.451390348583913e-06,2.2103383060347915e-06],[0.01778857884085984,0.004711484260743666,0.0018675870264655465,0.0004951891133138697,0.00013146722287393883]]",1.4481053709586764,1.025979885366778,0.2896210741917353,0.20519597707335566,0.711963606591095
MatrixFactorizationInput,MF input kappa=1e+02,100.0,2,Init,0,0.003,FreshAdamSign,0.0001493490238905777,0.9992393357981618,0.13886445807293057,2.1978422934108605e-07,0.00014912923966123662,2.1862122203866623e-07,0.5057510247853763,1.1514512843358865e-05,0.018986580241191764,0.011452696200204962,"[[0.011452696200204962,0.003326864293665235,0.0012988762969830476,0.001072579764626327,0.0006292455356440126],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.002676415255728846,0.0005588141209183851,0.00012512049124418416,2.2563893521194063e-05,1.1613943805268761e-05],[0.009796543787108307,0.005342639104432695,0.004725796493790839,0.0025644904262510054,0.001290155679329346]]",1.8105482867456417,1.109198198620736,0.36210965734912826,0.2218396397241472,0.6395693439192249
